row_id,Review,sentimiento_5_offline
124835,"Llegamos aquí después de un largo día de viaje y no nos decepcionó. Pedí el pescado del día y mis partes pidió la carne. Nos sentamos en el restaurante con techo de paja con una vista excelente y una banda estaba tocando. El servicio era...estupendo, y la comida estaba bien, y fue un buen juego para comenzar a familiarizarse con la ciudad. Después de estar 4 días y comer en múltiples restaurantes, yo diría que la comida era promedio y por el precio, esperaba más.Más",
483,"Si en México su bien vale la pena tomar el tiempo_espera de ver una de las siete maravillas del mundo. Tiene una buena relación calidad-precio, ya que es un viaje de día completo incluye una parada para nadar en una piscina subterránea increíble, donde celebraron el Red Bull buceo de base campeonato. Tome un sombrero para la sombra, ya que es extremadamente caliente y también puedes comprar tus recuerdos allí ya que tienen los titulares de puestos que venden cada tema posible a una fracción del precio en las tiendas y ciudades. Los guías son muy eficientes y está bien organizada. En general increíble.",
136275,Creo que satisface los eco de chic. Este hotel boutique elegante esconderse en las orillas puras de Tulum es un paraíso bohemio por la moda y tipos entusiasta. Cada habitación ofrece un exclusivo ambiente ya sea por entre los árboles o abajo entre las piscinas de inmersión. Ser Tulum es todo lujo y naturaleza combinado para hacer el paraíso tropical perfecto. querrás quedarte y comer y pescado de ceviche taco es para siempre!,
144077,"Fuimos a Casa Malca para nuestra boda aniversario el 16 de agosto al 21. El servicio fue excelente, ya que entrar a la zona de recepción son recibidos con la más amable y servicial joven cuyo nombre es Jesús, como esperamos para nuestra habitación nos llevó al restaurante donde Simone, el chef más increíble y creativo, tuvimos la comida más deliciosa, justo en la playa, todos los camareros estaban en el punto, es muy agradable. El desayuno está incluido, es delicioso, natural CHURRASQUERIA: buena. Nos paramos en la habitación #1, que era una suite frente al mar con impresionantes vistas del océano. La decoración de la habitación y la propiedad son preciosas, muy único. La habitación era muy cómoda, un buen aire acondicionado. La ubicación es perfecta, el 6 de playa es",
133153,"Excelente calidad. Se fijan en TODOS los detalles. Desde la presentación de los platillos. Todo está hecho ahi mismo. Muchísima calidad. La salsa de tomate es hecha para cada día. Recomiendo las empanadas de la Nonna, lasaña, polenta, pero todo está buenísimo. Postres excelentes y...Más",
71513,"La relacion calidad precio es excelente, ademas de que el lugar es fantastico: clasico. frances, y muy organizado.
No olvides pedir unos rollos de jamon serrrano o camaron!
DELICIOSOS!",
41785,"Llegué veinte minutos antes de la hora (10:00) porque la apertura RSVP obligatoria sugirió que funcionan con un horario demasiado rígido. Cuando llegué allí, yo era la única, y solicita que esperar hasta un gran grupo organizado apareció para comenzar la excursión alrededor de la mansión.Después de esperar casi 45 minutos, con el gran grupo siguen ausentes, el propietario de la casa personalmente me saludó y se disculpó generosamente por el retraso. Sigue siendo el único, tuve mi propio guía y el lugar en el que yo más o menos, y en retrospectiva era muy agradecidos y no habría que cualquier otra manera!La espera, aunque no previstas o desear, valió la pena, ya que la casa fue asombroso! El guía de la excursión fue muy profesional, amable, eficiente y bien informado. Dijo que la típica excursión dura aproximadamente una hora. Creo que acabamos quedándonos 1,5 - 2 horas porque me mantuvieron tomando fotos y pedir un montón de preguntas.Esta estética puede no gustar a todo el mundo (sin duda no para mí, me sentí que había muerto e ido al cielo, y el cielo estaba esta increíble casa de Valladolid con arte y artesanía increíbles! ), sin embargo, sigo pensando que nadie sería curioso y muy bien acogidos por la escala y el diseño de la casa. Los cinco barrios, cada huésped diferente tienen su propio régimen cuidadosamente decorada de diseño, la zona de la piscina es para morirse, y una mesa de comedor con las sillas pintadas a medida es magnífico.Mi favorito piezas son el Frida, Diego, Catrina banco de madera en el vestíbulo, y las representaban cráneos madera intrincadamente pintadas en la estantería de la sala de estar.El patio del centro es tan cálido y acogedor, me imagino que esto podría ser una excelente cama y desayuno o un lugar precioso para una boda.El propietario, John, era acogedor y atento. Me encantó el hecho de que todas las ganancias de las excursiones va a beneficiar a la comunidad. En el futuro, sería maravilloso si ha publicado un catálogo de todas las piezas increíbles en su colección, sin duda alguna compra. Todos ellos están intrincado, se indicará, y de trabajo prácticos piezas, digno de ser visto por todos.",
30605,"Los blancos están muy desgastados y ásperos, las camas y almohadas están en pésimas condiciones, no son cómodas. No tienen la capacidad de abastecer de agua caliente a todos los huéspedes y, menos si están llenos. Falta variedad de platillos y mesas para el desayuno.",
13002,"La laguna Bacalar hace que la visita a Chetumal valga mucho la pena. Sin gran oleaje y con lugares para caminar (en algunos lugares mide un metro o menos), está rodeada de selva y algunos humedales. !Es realmente bellísima!",
72769,"Estuvimos en un jardín maravilloso ñ, fue el mejor desayuno que e tenido en años, gracias a Roger que nos brindó un excelente servicios",
88172,"Era tan hermoso y relajante. Me encantó la ubicación porque está rodeado por la selva y los sonidos de la naturaleza. No una picadura de un mosquito. . . La piscina es preciosa, con una cascada, muy refrescante. Me gustó el paisaje de jardín y apreciamos la arquitectura fresca y colores preciosos. Me gustó tener que subir escaleras de aire abierto a nuestra habitación. Creo que perdí peso en vacaciones. . . 15 minutos de la playa. s. s, a 5 minutos de la ciudad. . Es el paraíso.",
36962,"El parque es un lugar muy relajado para estar observando todo lo que pasa y muy limpio, nos tocó que había una carrera alrededor del parque y lo bueno es que todo queda cerca de ahí para andar caminando ",
161249,"Muy buenos platillos y excelente servicio
Buena y rápida atención, de los parte del personal. Muy recomendado",
64935,"Me quedé muy impresionado con nuestro anfitrión, el Director General Sixto Navarro que se aseguró de que cada paso de mi viaje fue increíble y relajante. Comencé con un paseo por la playa y nadar bien hacia la bahía, lo que es poco profunda en marea alta. La piscina era preciosa, tranquila. Mi habitación era increíble, con enormes ventanas que me permitió disfrutar de las preciosas montañas sobre el paisaje del océano. La cómoda cama y gran porche.La comida era increíble, tengo que he ganado 5 libras! También fuimos buceo en el mar de Cortez donde llegamos a pasar el rato con delfines para un poco, y nadar entre magnífica variedad de pescado. Más tarde, entre comidas, paddle embarcamos en la bahía (gratis), pero también se puede hacer kayak en un claro fondo kayak así que puedes",
83811,"Esta ciudad sigue siendo majestuosa luego de cientos de años, solo si estas ahí puedes tratar de llevar tu imaginación a su época de esplendor.  Visita obligada.",
108315,"El servicio excelente, buena comida y ambiente, es un buen lugar para compartir con las personas que quieres...",
159970,"Comida excelente, gran curry tailandés platos, una excelente selección de vinos de América Latina incluyendo una red mexicana sorprendentemente maravillosamente acabado. Pero el patio exterior con vistas a un hermoso tramo de playa de Tulum fue el mejor!",
79107,"El Ajijic Malecón es una maravilla desde la mañana temprano hasta tarde. Mi esposa y yo, junto con otros muchos, camine a lo largo del malecón para largos múltiples. Además de la tranquilidad del lago Chapala, las aves acuáticas silvestres y los pescadores locales contribuyen a la magia de la zona.los fines de semana son vivos con las familias, eventos y actividades.Un lugar casi mágico.",
137072,"Increible las ruinas y tiene una vista inigualable, una de las mejor playa del mundo.!! una gran excursión.",
64285,Excelente lugar ! Nos pareció muy rico y muy buena atención .  La comida mexicana les gusto mucho a los niños.,
64962,"Llegamos desde Mérida después de un largo viaje en coche esperando el lux final de nuestro intenso viaje con una estancia en la playa  que no nos gustó el ambiente inicial. Después de conducir por la carretera sur de Tulum por una mezcla de viviendas junto al mar desde un estilo rústico hasta elegante encontramos este lugar en un principio un poco decepcionante. La zona de recepción parecía muy rústico y encontramos la recepcionista inicial muy desagradable. No me gusta tener que pagar la factura del hotel por adelantado. Realmente da fuera del aire no confiaban en sus clientes una de las cosas que nos impactó al principio que era una propiedad de primera clase dólar, pero esto nos sentimos muebles desemparejados con el servicio y el ambiente de la propiedad La comida es servida",
128888,"Muy bonito, pocas cosas pero es un lugar muy entrenido para la familia, espero que más adelante pongan más cosas.",
204439,"Mi estancia fue muy buena y tranquila a pesar de ser en temporada se semana santa, al retirarme olvide una chamarra con un valor sentimental invaluable y a pesar de haber pasado tiempo el hotel la guardo y me la hizo llegar a la CDMX sin problemas y de la manera mas atenta.  Felicito a todo el equipo por el excelente servicio y gran apoyo.",
70633,"Alimentos muy comunes, a precios no muy accesibles, ebuena vista y muy buen servicio, nada extraordinario ni tipico",
202704,"Tulum es de esos lugares como de cuento de hadas, pasas por un pequeño pasadizo en la muralla y descubres un sitio fascinante lleno de misterio y tranquilidad, en el que la historia y la belleza del paisaje se unen para hacer de Tulum un lugar único. No conozco nada parecido es, simplemente maravilloso",
26203,"La mejor noche de mi vida, amé el lugar y el servicio sobre todo mi amigo Eduardo, nos atendió de lujo!!! 
gracias!!!!",
6639,"Veo gente quejándose, si no quieren está experiencia que paguen más no sean piojos, por que hay hoteles de.lujo en Valladolid. Este es un hotel muy económico, limpio, colonial, pequeño y por lo que pagas está muy bien, de verdad esta muy bien ",
108526,"Uno de los mejores restaurantes de Valladolid, justo en la plaza de la ciudad. Hay turistas en el lugar, así como algunos lugareños. Prueba rellenas chili Pepper y chisporroteo quesedillas. Los precios son naturalmente un poco inflados. Me gustaron los techos altos y decirations de...pared. dueños AyanMás",
21224,"Sucio y viejo Las camas están incomodas, el baño es una vergüenza y huele mal, hasta el agua que sale de la llave huele pésimo  Lo único bueno es que tiene una vista muy bonita No me volvería a quedar ahí ni aunque me lo regalaran.",
54546,"Un servicio de primera, con un entorno muy cuidado y seguro aun precio muy justo, una atracción digna de ser recomendada y presumida por los habitantes de la ciudad, comparable y con ganancia a favor con atracciones en los EUU....",
73587,"El restaurante tiene una buena carta de platos italianos, lo que más nos gustó fueron las pizzas. El ambiente es bueno.",
189995,Fuimos de visita a Tepotzotlan en la tarde y buscábamos un cafe exactamente a Esencias Cafe. Un lugar pequeño y encantador con un menú variado entre tes y cafés fríos y calientes. Pedimos unas tapas que estuvieron muy buenas para acompañar nuestras bebidas.  Recomendado!,
204244,"Excelente trato, instalaciones acogedoras, todo limpio, la comida súper rica, estacionamiento seguro y los servicios en general súper recomendables, precios accesibles y facilidad para hacer reservacio",
56382,"Una excelente opción para desayunar. Los desayunos de excelente sabor, el chocolate buenísimo, al igual que las corundas, uchepos y las enfrijoladas. Lo mejor es su ubicación, frente a la plaza central. La atención muy buena también. Sin duda regreso pronto.",
18121,"En resumen, es bonito y pintoresco y pequeño hotel bien mantenido. Es sin embargo muy escaso en cuanto a variedad. Tienen un restaurante, un minúsculo bar al lado del vestíbulo, un par de piscinas justo al lado de la otra y una playa privada. Con excepción de su habitación y el arte/joyería, eso es realmente.  Pros: No había niños :) agradables jardines limpios (pequeña, muy pequeña) Las habitaciones son normales (un poco anticuado y sofás eran muy viejas pero bien) taxi gratuito (un poco) de agua ubicación (si quieres estar lejos de todo.) acceso y limpieza de playa cortés personal Gran desayuno menú de la cena era 7 de 10 (los precios son un poco altos para calidad) Acceso gratuito a Internet inalámbrico (irregular) Las camas y la ropa de cama eran agradables  En contra: - muy",
47587,"En un recorrido por la Península de Yucatán encontramos este hotel y ha sido una gran experiencia.  El servicio fue genial, todo mundo nos sonreía todo el tiempo y siempre se aproximaron con una sugerencia para que pudieramos conocer más de esta región. La comida en el Restaurante muy rica, con buena presentación y porciones adecuadas.  El precio razonable, lo cierto es que no esperabamos encontrar un lugar con esta calidad, sin duda el mejor hotel en Valladolid, se los recomiendo.",
17587,"hace calor, sin duda llevar un sombrero y llevar agua. Las ruinas son pequeñas pero nuestro guía nos hizo la experiencia muy interesante. No puedes subir las escaleras. Asegúrate de que te lleve su traje de baño y una toalla. Ir a la playa, el agua es parte de la turquesa más increíble que verá jamás.",
31686,"Excelente lugar para disfrutar en familia
La comida super genial 
La música y el ambiente es sumamente
Perfecto. Y la atención de Francisco y recomendacion de postres   fue increíble..",
12794,"La comida y bebidas con buen sabor el precio medio a medio alto, la parrillada para 4 personas lo vale, solo q el servicio del mesero lenta y si hay otro desocupado se molestan porq no es su mesa, en general un buen lugar para...Más",
132612,"Muy buen servicio, Luis y David nos atendieron de maravilla. Los alimentos deliciosos, muchas gracias.",
205267,"Todo el día ocupado, pero el desayuno es mi favorito. El relleno de pimiento poblano es fantástico. Lo mejor que he tenido en cuanto a las tortitas de plátano. No soy un fan de sus especiales de café pero parece gustar a otros.",
26463,"El lugar mas bello y a buen precio en Tulum, ademas nos atendio el mesero Juan, pregunten por el, tuvimos una buena platica con el sobre la historia de Mexico, y el servicio increible!!!",
178096,"Nuestros primos mexicanos nos trajo aquí para bebidas, aperitivos y la música de Mariachi. El restaurante es una enorme patio abierto con árboles y fuentes. Nuestro hotel antiguo camarero no fue muy amable al principio, pero finalmente se calentó a nosotros al final de nuestra...estancia. Desde que nuestros primos no eran harto de la comida (demasiado carne), tuvimos guacamole y ""impresionante squash_nfp fundido con flores, que eran deliciosos. Pero la mejor parte fue la manera en que sirven tequila. Pedimos 7 tequila de lenguas, que llegó en un pequeño arcilla copa vacaciones cortas. También nos sirve un tazón de sopa de chorro poco profunda con la mitad de un pomelo, naranja y lima. Usted aprieta la fruta en el zumo, luego pour la tequila a la sopa Bowl y beber la sopa una pajita es siempre y cuando el agua potable se pone difícil. ¡Vaya experiencia! Nos divertimos mucho! Mientras comíamos, acompañado por la banda e intergeneracional de Mariachi. No puedo responder por los platos principales, pero el ambiente es auténtico.Más",
137288,"Un poco fuera de la ciudad, pero vale la pena el esfuerzo. inesperado a ver las pirámides en América del Norte. El camino y es muy interesante.",
43740,"Por el precio pagado, no mereció la pena. estaba claro que estaban ninguno de sus beneficios, y lo puso en el hotel más confortable. La iluminación en cada espacio era pobre. Las camas eran incómodas con ni almohadas extra. La pared de la ducha era moho con un diseño que perdía agua por todo el suelo. El café era muy malo. Lo único que tuvimos que hacer fue la ubicación. Muy cerca de buenos restaurantes y una de las mejores panaderías de la ciudad. Supongo que es por qué no invertir en la propiedad, que no tienen.",
191374,"Es un lugar maravilloso, nada caro!, la habitacion de Edward James es absolutamnete fantastica! Los desayunos son deliciosos y muy abundantes (les recomiendo que pidan chilaquiles)  Hospedarnos aqui fue un sueño hecho realidad",
53838,"Restaurante lleno! Buena la cocina y la atención. No había mucho ruido, podías platicar muy bien. La mesera muy amable y atenta. Trajeron muy rápido la comida. Has reservación porque hay mucha gente, está de moda.",
127290,"El viaje de un día al cañón del sumidero en Chiapas desde San Cristóbal de las casas. Reservamos a través Otisa justo al lado de la plaza principal, 250 pesos por persona por Canon del sumidero y una visita a Chiapa de Corzo, que estaba haciendo un gran festival - Fiesta Grande de enero.La excursión van izquierda SCDLC a las 9:00 de la mañana, nos recogieron algunos huéspedes, y llegamos a la alrededor de las diez de la mañana del Cañón para el 2,5 horas en barco (narrada en español e inglés), que estaba magníficamente impresionante, repleta de vida silvestre - Black buitres, cocodrilos, aves de todo tipo, junto con la belleza natural del cañón.Para la excursión al cañón, traer ropa de abrigo, un sombrero que no fácilmente golpe en la cabeza, protector solar, gafas y sol, ya que puede ser muy soleado, y el barco se mueve muy rápidamente para gran parte de la excursión.Luego fuimos a Chiapa de Corzo para la fiesta Grande de Enero, muy colorida y vibrante evento, teníamos una hora para tomar algo, luego regresamos a SCDLC, llegar a 3:30 pm. El día es impresionante, se lo recomendaría a cualquiera de la zona que disfruta de un día en la naturaleza y en la cultura local.",
70523,"Pide a nadie y les dirán a ir a Asadero Super Burro para la mejor carne asada y arrchera en la ciudad. Abierto de 5:00 pm, es popular con todo el mundo.",
56538,"Habitación impecable, muy amplia, linda decoración, excelente vista desde el balcón. Tienen Apple TV con Netflix, dock para iPod y cable. La atención sin duda es la mejor y se superaron todas nuestras expectativas. Si buscas pasar un fin de semana tranquilo en pareja, este es el lugar ideal y ya estamos planeando nuestra siguiente visita.",
142612,"Definitivamente esta ZA es hermosa, única y especial. Es tan increíble que hubo una civilización completa en este lugar. Ruinas que están ahora bajo la impresionante selva Lacandona que también tuve el placer de conoce un poco.Les recomiendo que tomen un guía turístico para vivir y aprender de esta maravilla cultura",
105521,Excelente comida a garn nivel y sazon ..bebidas y mas el pulque de hoja de igo y super atencion.....todo super para distrutar de la vista de la piramide del sol y pasar un rato muy padre.....con la familia o amigos...recomendable...internacionalmente.,
36542,"Aunque este hotel no estaba mal, nos sentimos un poco viejo, pasamos dos días de lluvia y los tejados estaban goteando en la cafetería, buffet y en nuestra habitación, así que tuvimos que cambiar de habitación. Esto se realizó con eficiencia en la recepción. La segunda habitación era excelente y muy espaciosas, nos ofrecieron una habitación preferida pero bajaramos ya que era más pequeña que la junior suite jardín originalmente habíamos reservado. El personal es muy amable y siempre decir hola, que es un buen toque. Playa era uno de los mejores que hemos tenido en México pero el mar estaba un poco demasiado rocosa -que no es culpa del hotel. No sentarse alrededor de la piscina, ya que preferimos la playa ya que había una brisa. Una queja es que sólo se ofrecían el alcohol en la",
39635,"Hermosa playa con fácil acceso a alimentos y bebidas en una variedad de restaurantes y propiedades hoteleras.Puede instalar fácilmente una tienda en la arena de forma gratuita o pagar un mínimo en bebidas alcohólicas y bocados para una cabaña a la sombra.Si bien había mucha gente nadando y relajándose, la playa nunca se sintió abarrotada y disfrutamos mucho de nuestra visita.",
64404,"El restaurante está bueno, buena atención y comida, pero antes de pagar pregunté puntualmente si facturaban y si en realidad enviaban la factura por correo. No quería regresar a casa y sumar esta problemática. Me aseguraron que si envían la factura, pero no ha sido...Más",
164652,La casa club fue un gran almuerzo después de una noche de unos cuantos tequilas. El pan estaba tostado perfecto como un queso asado. El pollo sabía muy fresco. Recomendaría el sándwich si estás cansado de tacos o quieres algo ligero.,
54357,"Todo delicioso, el lugar super agradable, 100% recomendable 

La chef Dorotea muy buena, muchas felicidades!!",
162952,"La vista, los servicios, la comida, la atención, las actividades...Pocos lugares logran esto. El lugar es muy tipico de taxco conjuntando los servicios y productos holisticos hacen de este lugar algo único sin ser caro. Las habitaciones son diferentes cada una lo que lo  hace especial también. La historia de este hotel es inspiradora lo que aumenta lo agradecido que se siente uno de haber estado ahi.",
186902,"Esta cañon, es difícil describir o dar detalle de cómo es, pero sin duda para recomendar para amigos y seres queridos para que lo vivan",
127165,"el sitio es imponente, el guia que nos toco fue malisimo, nos unimos a otro grupo, no deberia haber tanto comercio en un sitio historico.",
173162,Muy lindo. Pasamos un par de horas en el Cenote. Una experiencia interesante. El lugar es limpio y ordenado.,
167574,El cenote es muy hermoso con su toque azul y aguas cristalinas. Incluso puedes ver algunas tortugas y si la suerte tocar o nadar con ellos. Tienes que pagar por equipo de esnórquel y vestuarios y dar su pasaporte como depósito.,
172011,"Lugar perfecto para descansar, limpio y amplio. Se paga menos por lo que el hotel ofrece. Muy céntrico. El personal amable y sobre todo honesto; olvidé una cartera y más tarde que regrese por ella, me la entregaron. Muy recomendable.",
47518,Me quedaria corto al expresar toda la experiencia de disfrutar de su cocina es recomendadisimo para disfrutar de un buen plato despues de un buen Tequila,
169775,"El lugar es muy bonito, decorado de manera muy tradicional, tipo boutique, puedes apreciar cuadros y esculturas mientras disfrutas de una rica comida. Excelente para pasar un bonito rato en Tela, los precios son justos y las porciones de los platillos son buenas",
102038,"El lugar tiene muy buena vibra. Se antoja tomar uno o varios drinks. Fuimos a cenar y la comida fue buena en general, algunas cosas no valían lo que costaron pero en general muy bien. La carta muy buen, cosas novedosas, porciones pequeñas. La carta...Más",
184226,"Lo que unas lecciones de historia con vistas increíbles . les encantaron todos los iguans corriendo. Playa estaba cerrada en secciones de tortugas poniendo huevos. Cogí un taxi y pagamos la entrada, en vez de una excursión cara cara. hacer el paseo por su cuenta. Muy caliente, prepárate",
188247,"Hermoso paisaje subterráneo, un lugar que no puedes perderte al visitar Yucatán, esta en Yalcoba una comunidad entre Tulum y Valladolid, cuando vayas a Chichen Itza podrás pasar por ahí, un lugar menos turístico y popular pero mas bello, limpio y con una calidez única, los cenotes son diferentes pero ideales para bañarse, lejos de la ciudad que evita la contaminación subterránea. El restaurante con comida regional, y la cervezas hacen un agradable día.",
130678,"Hotel muy bonito, excelente vista, perfecto para relajarse y pasar un buen fin de semana. Tiene alberca, hamacas, áreas verdes, restaurantes y te prestan bicicletas para ir a pasear. El servicio del personal dejó mucho que desear.",
89611,El chiste es llegar temprano para en verdad disfrutarlo y elegir un buen lugar. Los baños están en remodelación y eso está mejorando. Aún no venden alimentos y bebidas dentro pero nos comentaron que lo harán más adelante. Por 90 pesos puedes disfrutar de este sitio y ese precio te permite hacerlo sin que el lugar se vuelva tan popular y se ensucie como en otros lugares así. ,
114218,"Este complejo éxito todas las cajas para mí, instalaciones son simples hermosa para satisfacer la ubicación exótica. Las habitaciones son de nuevo muy simple, muy limpio, espacioso, luminoso y prácticas. El aire acondicionado funciona prácticamente todo el día e incluso ofrecen diariamente agua de cortesía Aqua penna! También el servicio nocturno. El restaurante es excelente, el entorno está justo en la playa, la comida y los cócteles eran excelentes y cenamos allí todos los días para el desayuno y para la cena una noche. El wifi también es muy fuerte incluso en la playa! No hay televisión en el establecimiento y por último pero no menos importante, la playa es impresionante! La seguridad es sutil y el servicio es tan abrumadora bueno! Finalmente hemos comparado este complejo a",
50363,Divertido lugar de parada entre Tulum y Valladolid. El Ceynote era enorme y éramos los únicos visitantes. un lugar fresco para nadar. El agua estaba un poco turbia pero nos sentimos seguros. Las instalaciones estaban bien con un nuevo vestuario.,
178712,"Fabulosa ubicación, excelente personal y relajantes vacaciones. Hubiera preferido toallas limpias durante mi estancia de 3 días, pero entiendo que estábamos en el desierto y ahorrar agua es una gran cosa. El personal de recepción era excepcionalmente servicial y profesional.",
4399,"Es interesante la subida, un poco dura si no esta en estado, pero vale la pena por las vistas desde arriba. El mercado de Tepoztlan es muy lindo y se come bien.",
176000,"La ruta en coche hasta allí tiene vistas espectaculares, con un arroyo y cuevas con pinturas rupestres en el camino. La ciudad tiene una calle principal con adoquines y unas cuantas tiendas con productos locales. La iglesia al final es de la época de los jesuitas, detrás de él hay un bonito rancho privado con olivos y árboles frutales.",
203190,La comida esta deliciosa y a un precio razonable. La atención del personal es muy agradable. El lugar se siente confortable y tienen una hermosa decoración,
161714,"Mi lugar favorito en esta parte de México. Yo voy siempre cuando en la Península del Yucatán. Conseguir el atún fresco y los camarones de coco. También el coco loco cóctel es divertido, y si se lo pides, te tire del coco fresco carne, la cual se sirve con chile y limón YUMM!",
97774,"Es lamentable que este parque siendo tan grande, variado y bonito pierda esa majestuosidad al maltratar a sus clientes, ofrecen un programa de actividades sin embargo si no tienen un aforo de cierta cantidad de personas no ofrecen la actividad ofrecida o la ofrecen parcialmente, por otro lado, en su página web ofrecen con bombos y platillos que hay mucha interactividad con los animales, sin embargo, la poca interactividad que hay es comprando adicionalmente comida para alimentar algunos animales, lo mejor que nos pasó fue la atención del chofer del bus del safari de animales salvajes, muy comprometido; es lamentable que vaya tan poca gente siendo tan único pero el servicio en general deja mucho que desear.",
170605,"El restaurante es agradable, cuenta con área cerrada y abierta. También es Pet Frendly. 
La comida típica mexicana muy buena. Yo pedí unos Huauzontles con mole y pedimos de tomar una jarra de agua de sabor muy buena. Mis amigos pidieron una sopa de tortilla...Más",
142651,"¡Blue Nation fue genial desde el principio! Respuestas de correo electrónico muy rápidas, sistema de depósito fácil e incluso programaron nuestras citas de Covid para nosotros con el laboratorio en la ciudad.Fue fácil ajustar el equipo el día antes de nuestro recorrido y estaba claro que el equipo estaba bien informado sobre el impacto del clima y el viento para la experiencia y nos ayudó a elegir un recorrido que sería seguro y divertido.¡El tour de snorkel en sí también fue increíble! Nadar con los leones marinos fue algo que recordaré para siempre y el guía y el capitán estaban muy bien informados. ¡Definitivamente volvería a reservar con ellos en el futuro! : )",
95452,"Justo al lado de la plaza principal de la ciudad, este restaurante de la azotea tiene unas vistas del lago y del valle. Las margaritas eran muy buenas, la comida era bastante deliciosa, el servicio amable (no un montón de inglés hablado, aunque el menú...está en inglés) y un montón de gente a renovaros no es una trampa para turistas.Más",
142918,"nos encantó! tranquilo y tranquilo. no estupendo en partes en su padezcan claustrofobia, pero maravilloso para ver a los peces y formaciones rocosas.se puede visitar por su cuenta en vez de reservar a través de un viaje, que es lo que hicimos nosotros",
36361,fue mi primer buceo una experiencia inolvidable el recorrido que se hace es excelente  es una experiencia completamente diferente al mar pero imposible de no conocer y para aquellos que tengan q rendir para certificarse es un lugar ideal ya q no hay corrientes y hay un claro a cielo abierto donde allí te hacen todas las pruebas q te pide el day master una experiencia fabulosa  ,
163529,"Impresionado para ver las ruinas mayas y muchas iguanas aquí, pero está demasiado caliente en julio. Nos alojamos por 35 minutos. Bueno a ver, pero estaría en un cenote o nuestra playa de Tulum.",
87769,"Mi esposa y yo fuimos a Privilege Aluxes para nuestro 7Â° aniversario y fue increíble. Yo había pedido una vista al mar lo mejor que podía ya que no nos podíamos permitir comprar una y no sólo nos dieron una bastante decente vista están decoradas con pétalos de rosa, toalla diseños, vino espumoso, y fruta fresca. El servicio era increíble gracias a todo el mundo. Un agradecimiento especial a Christian y José en el bar de la piscina para pasar por encima y más allá. También los camareros en la playa restaurante/bar eran excelentes! Hay un montón de seguridad durante el día y la noche, así que nos sentimos seguros todo el tiempo, aunque incluso caminar en el centro nos sentimos muy seguros. Las camas eran firmes, pero nos encantó y tenía gran capacidad! Los olores y la bañera de",
51847,"No nos quedamos en el hotel, solo fuimos a almorzar dos veces y desayunar una vez, el restaurante es muy bonito, muy bien decorado y con una vista espectacular, el primer almuerzo fue impecable, la comida fue muy buena, los platillos bien hechos y presentados,...Más",
31701,"Una gran experiencia en general! Visitamos ago pasado, 3 Rd. y fue una experiencia maravillosa, un poco caro, pero vale la pena! La ubicación es genial y las instalaciones son excelentes! El servicio en todo el establecimiento, comida y calefacción genial también! Hay un montón de actividades para disfrutar, y el spa es una experiencia en sí misma. Gracias por su hospitalidad!",
81824,"El lugar precioso, hay poco espacio parara sentarte pero vale la pena ir, el costo de la entrada es de $100 pesos, la vista espectacular te relaja, el unico pero son los baños solo hay 2 una para mujeres y otro para hombres muy están muy sucios, lo reporté a los encargados y comentaron que en un 15 días estarán por enregarles baños con mejores  condiciones de higiene",
182667,Gran desayuno y los mejores Bloody Mary en Isla Mujeres. El personal es muy amable y acogedor. Una visita obligada cuando en la islaMás,
92968,Agradable paseo por los jardines de varios edificios en ruinas. Buena señalización e información. Mucha vida salvaje y vistas de la costa.,
9014,"Todo lo que les puedo decir de las ruinas de Tulum es que son simplemente hermosas, no hay nada que se pueda comparar. Es un maravilloso lugar lleno de magia e historia justo al lado del mar más hermoso que he visto en mi vida.Lo que me dio mucho gusto es ver que las piramides estan perfectamente cuidadas, el lugar esta limpio, y lo más maravilloso no ves ni un solo vendedor ambulante, que en mi opinión da una pésima imagen a lugares como este.La entrada cuesta 51.00 pesos, y podrás encontrar guías en español, italiano, francés e inglés con un costo adicional, también caminando un poco podrán encontrar la playa paraíso y darse un buen chapuzón.",
26963,"Me gustó esta experiencia cenote buceo mejor que coche lavado; hubiese gustado rato para nadar aquí también. Super divertido zambullirse en el agua (~2 - 3 metros) mientras completamente cargadas con tanques de buceo! Si tienes un colgar bat, este lugar no es para ti.",
112527,"Fuimos al cenote y si bien, es una atraccion natural hermosa, estaba lleno de gente.Como no somos expertos en buceo y estabamos con nuestra hija de cinco años, fue mas que suficiente.Son dos cavernas en las que se puece nadar y observar la naturaleza, el agua no es tan fria. En el segundo cenote hay un area de relax muy linda.Es una experiencia por la que hay que pasar.",
81258,"Es un pequeño pueblo, con mucho colorido. Típico de las regiones lluviosas, casas con  techos altos, fachadas coloridas. Portales en donde se encuentran delicias típicas. gente agradable, amigable, dispuesta a ayudar. Se debe recorrer a pie y sin prisas, un Café por acá, compras por allá.Existe un hostal muy agradable, la casa Azul se llama. dentro de él se puede revivir esa calma de vivir en un pueblo, sin prisas y sin estres",
45107,"Nos dieron un colectivo (van blanco de transporte que te recoge en un lado de la carretera) aquí. Nuestro propio camino, la entrada era barato y un lugar interesante para visitar. No ir a la playa como problema algas en la actualidad, pero se veía preciosa, dieron el transporte de retorno a la carretera como caliente. Un sitio de paso obligado si en la zona, hay tanta historia. También aves y las siempre presentes iguanas.",
