row_id,Title,Review,Polarity,Town,Region,Type,sentimiento_5,sentiment
161533,hermosas,"el color de estas cascadas como su nombre lo dice es un azul muy bonito, es impresionante verlas , me toco ir en semana santa y habia mucha gente , eso fue lo que no me gusto parecia un balneario publico que si lo es en teoria pero le quitaba el encanto a las cascadas",5.0,Palenque,Chiapas,Attractive,-0.5090138167142868,-0.323349
51856,una hermosa playa con una comida y servicio,magnífico club de playa - tan agradable que las sillas y una mesa y sombrilla (de pago) y que el restaurante tiene camareros sirviendo a sus sillas de playa. El agua es preciosa aunque había mucho algas durante nuestra visita.,5.0,Tulum,QuintanaRoo,Attractive,0.9732974888756872,0.885686
121100,Correcto y poco más,"Estuvimos en Octubre y la habitación nos pareció algo oscura y húmeda.Cierran la puerta de fuera por la noche y no te dan llave por lo que hay que llamar, y una noche tardaron bastante en abrir.El desayuno normal y hay internet gratis.Bien ubicado.Precio correcto.",3.0,San_Cristobal_de_las_Casas,Chiapas,Hotel,-0.5102156512439251,-0.473924
114231,El verdadero,La gente podrá enviar aquí. Mejores tacos de pescado tacos de viaje.... también son fenomenales. Lugar muy básico y almuerzo informal. Volumen alto y siempre está lleno.,5.0,Loreto,Baja_CaliforniaSur,Restaurant,0.9381598972249776,0.751214
110972,"Bonito, romántico y perfecto","No podría haber pedido un mejor hotel en el que alojarse. Incluso antes de que llegáramos Gracia y me enviaba Chabley en responder mis muchas preguntas acerca de la zona y el hotel. Una vez que entramos, nos dio una cálida bienvenida y nos ofrecieron nuestro ""bebida de bienvenida"".  La Zebra comida y bebidas están fuera de este mundo. Tienes que probar el mojito de caña de azúcar. Cada mañana el personal nos traerían café pan y frutas caliente. ¡una manera fantástica de despertar en el paraíso. En nuestra última mañana antes nos separamos teníamos nuestro café entregado en un ir taza. La cebras personal amable y preciosos alojamientos realmente hicieron que nuestro viaje mucho más especial. Teníamos amigos que se alojaron en los hoteles de la zona y cada uno se mencionó cuando",5.0,Tulum,QuintanaRoo,Hotel,0.9470674039330332,-0.166713
138247,Vista,"Una de las mejores vistas de la ciudad se tienen desde éste hotel.  En el restaurant los buffet en desayuno están deliciosos, les recomiendo las quesadillas con longaniza. En buffet como a la carta ofrecen alimentos regionales.",4.0,Taxco,Guerrero,Hotel,0.9550316000822932,0.873468
26551,"Muy buena experiencia, pero caro","El servicio de restaurante es muy rico, cuentan con una buena variedad de alimentos y bebidas, la vista es magnifica, sus instalaciones son muy buenas y limpias. Un familiar olvidó su bolso en el baño y los del restaurante la encontraron y la guardaron sin...Más",4.0,Bacalar,QuintanaRoo,Restaurant,0.9687165028881282,0.961358
94798,SERVICIOS CON CALIDAD Y CALIDEZ,"Las condiciones del hotel son buenas, es funcional, limpio, iluminado, muy tranquilo. El servicio de transportación es excelente y el Operador de la unidad del turno matutino tiene una actitud muy positiva y excelente actitud de servicio.   Sería estupendo si ampliaran las opciones de canales de televisión e incluyeran canales de música instrumental favorecería aún más la relajación. Al restauran le vendría bien ampliar las opciones del menú incluyendo ensaladas frescas de vegetales, o frutas, licuados, malteadas. ",4.0,Tlaquepaque,Jalisco,Hotel,0.9641001133713872,0.873217
69763,histórico y único,"Fuimos a Tulum ruinas con familia y 3 niños menores de 10 años. nueve años estaba más interesado. Hay paseos significativa para llegar a las ruinas. Hay tiendas cerca del aparcamiento y un viejo tractor que llevan a los visitantes a una tarifa) para 1/2 la distancia. El último 1/4 de milla debe hacerse a pie. Las ruinas están bien cuidados. La mejor parte es el acantilado cerca de la playa. Puedes caminar por el acantilado de la playa y entrar en el agua. bien traer un traje.Yo estaba muy caliente el día que me fui. Me gustaría llevar un paraguas, sombrero grande, etc. para proteger del sol. Por favor trae muchos líquidos. Las botellas de vidrio no están permitidos.Hay un montón de ser aprendidas y ver en Tulum. afortunadamente Teníamos un guía, pero los guías no como gente que intenta acompañamos y conseguir un tour gratuito.no pasar más de 2 horas aquí.",4.0,Tulum,QuintanaRoo,Attractive,0.8003208292648196,0.869649
117530,Cenote fabuloso,alquilar un guía para explorar este lugar y derroche fabuloso para un traje si estás en todo frío cruel. La temperatura del agua es de unos 75 grados y el agua es muy clara,5.0,Tulum,QuintanaRoo,Attractive,0.8888589479029179,0.894302
13482,Esta rico,"Precios normales, buen ambiente y personal amigable. 

Tiene una excelente ubicación y no esperamos mucho por tener una mesa.
Los cocteles con mezcal, ricos.",4.0,Sayulita,Nayarit,Restaurant,0.9726399367209524,0.888481
15121,Es una postal!!!,"Las ruinas - fascinante, aunque el sitio no es muy grande. Aunque la vista ... Una visita obligada! Nos fuimos a la piscina a la playa por el castillo, lugar tipo de tecnología uno!",5.0,Tulum,QuintanaRoo,Attractive,0.9187828567810356,0.844619
35194,Para hacer durante la mañana,"Con medio dia alcanza para ir y recorrer el cañon. Lo hice a traves de un tour pero creo q es mejor hacerlo por cuenta propia, hay un colectivo que los lleva hasta el lugar y todo el tiempo estan saliendo lanchas que realizan el recorrido.",3.0,Chiapa_de_Corzo,Chiapas,Attractive,0.6055563827976584,0.437207
182188,Una rica comida ,"Me parece excelente el servicio y el tema que expresa el restaurante, de igual manera un trato agradable como en casa por parte del joven Bryan. Lo recomiendo al 100% este lugar.",5.0,Metepec,Estado_de_Mexico,Restaurant,0.976194021757692,-0.561321
41847,peor comida en Isla,"Caminamos a Lolo Lorena pocos días antes de comer allí. Conocimos a Lolo y nos quedamos impresionados con el hecho de que ella nos preguntó sobre nuestras alergias a pescado y marisco, que son una gran preocupación en una isla que sirve tanto de lo...anterior. Ella nos aseguró que no sería que sirve pescado o marisco la noche de nuestra cena. Cuando llegamos allí, ella evidentemente olvidamos nuestras alergias y nos sirvieron lo que consideramos un ""pollo pastel"" que en casa nos hubiera costado alrededor de $3.00 Canadian. no nos impresionó!! La única buena parte de la comida fue el desierto. Nunca volveremos.Más",1.0,Isla_Mujeres,QuintanaRoo,Restaurant,-0.0702304914593696,-0.03987
205529,Una gran opción para cenar,"Fuimos a cenar a este restaurante, el ambiente es muy agradable, música en vivo a un nivel moderado ideal para charlar, el servicio no es tan bueno como la comida, el mesero tardaba mucho tiempo en venir a la mesa cuando le llamabamos, pero en...Más",5.0,Bacalar,QuintanaRoo,Restaurant,-0.1195151656866073,-0.173839
52477,Un buen lugar para comenzar antes de comprar ámbar,El museo es pequeño y está en un antiguo convento y la iglesia está en remodelación. Tienen muy buena información sobre la calidad del ámbar y consejos de compra. Costo: $ 25 pesos por persona.,3.0,San_Cristobal_de_las_Casas,Chiapas,Attractive,0.6123419608920813,0.603675
141430,Viaje a Tulum,"Volvería de nuevo. Muy bien cuidada piscina, jardines, habitaciones, vestíbulo. El personal era muy educado y servicial. Restaurantes/bares y tiendas fácilmente accesible en taxi. Y el tiempo era espléndido!",5.0,Tulum,QuintanaRoo,Hotel,0.9675717754289508,0.868408
52537,Menú Nuevo ha tomado cosas a otro nivel!,"Comí aquí hace un año y la comida fue genial. Ahora, es golpeada otro equipo en conjunto. Algunos de los platos clásicos han estado ... pero nuevos platos parecen ser mucho más en sintonía con el movimiento mexicano moderno actual. Comimos aquí durante el curso...de una semana y cada comida era en punto. Sin duda la mejor combinación de comida, paisaje y calidad en TulumMás",5.0,Tulum,QuintanaRoo,Restaurant,0.9640535218641162,0.955295
157150,el no perdérselo,"salir de México sin visitar las pirámides es un delito al turismo y a la cultura. Este es uno de los más imponentes restos arqueológicos en todo el mundo. entrará por la Pirámide de Kukulkan puerta. ir temprano (estar allí a las 8 de la mañana, con el fin de evitar los dos problemas del lugar: la multitud y el sol).",5.0,Teotihuacan,Estado_de_Mexico,Attractive,-0.7490417566150427,-0.652986
98842,Arte textil Aquatech Extraordinaire!,"Hermoso edificio que alberga una pequeña pantalla historia colonial. Al parecer, cientos de hermosos artículos de ropa que se muestra en cajones. Es un museo de arte en diferentes medios de comunicación. Los baños son muy agradables. Puedes conseguir la esencia de la parte textil del museo en 45 minutos, pero habría sido agradable estar todo el día para apreciar plenamente todas las prendas de ropa.Podría ser bueno como una corta visita para niños como los colores son tan animado. También, fue agradable tener vídeos informativos como una manera de descansar los pies cansados viajeros.Un emocionante aspecto de este museo es su trabajo con la gente de conservar las tradiciones artísticas vivas mientras también desarrollar productos que podrían ser utilizados para su sustento.",5.0,San_Cristobal_de_las_Casas,Chiapas,Attractive,0.9637118177488446,0.829516
109085,Opciones de servicio,La selección de comida era excelente y saludable también! Gracias Ponce para tomar con nosotros durante nuestra estancia!,4.0,Isla_Mujeres,QuintanaRoo,Restaurant,0.9718573128338904,0.661062
182041,Wow el mejor lugar para desayunar,"Todo súper rico, el lugar increíble. El ambiente y vibra lo mejor de la zona. Precios muy asequibles considerando sabor y calidad de alimentos. Música hermosa, definitivamente regresaré",5.0,Bacalar,QuintanaRoo,Restaurant,0.9770086982753128,0.858102
137589,Un interesante suele pequeño diamante en bruto,"El Malecón en la isla (no existían aún sé uno?) es a menudo daba y necesitan reparaciones. Es en la parte trasera de la isla, aproximadamente en la esquina ne de la isla.En el lado de agua es el Caribe y el otro lado contienen casas en diversos estados de construcción y/o mal estado. Lamentablemente, el bajón económico actual ha tomado su peaje en esta zona que realmente podría ser bastante impresionante, con una inversión pequeña.",4.0,Isla_Mujeres,QuintanaRoo,Attractive,-0.8478881358169019,-0.74064
45445,estupendo medio comida oriental,"La comida era fresca, deliciosa y el ambiente era genial. volvería en mi próxima visita.",5.0,Isla_Mujeres,QuintanaRoo,Restaurant,0.9698874116875232,0.820695
17774,"Rápido, rico, y en un muy agradable lugar",Fue la recomendación de nuestro guía y no se equivocó pues todos los platillos estaban riquísimos y creo que me estoy tardando más para hacer ésta reseña que en lo que nos tomaron la orden y nos sirvieron. Además de estar como en una hacienda...Más,5.0,Tequila,Jalisco,Restaurant,0.9241460175253452,0.972789
25857,Vacaciones en Tulum,"Buena comida y música, el ambiente del lugar de noche  súper lindo. 
El servicio de Irving espectacular.",5.0,Tulum,QuintanaRoo,Restaurant,0.9772039039526136,0.973643
35451,Musica y buen ambiente,"Este pequeño lugar tiene una vibra muy especial pues la música es de lo mejor y te atrapa, nos fascinó. Fabiooa nos atendió de 10",5.0,Tulum,QuintanaRoo,Restaurant,0.9790125854779036,0.949723
31032,Acciones con mi Mamita , Un lugar emblemático recomendable histórico que no se debe de pasar por alto en visitar en este hermoso estado de Chiapas cabe resaltar que en lo personal en Palenque me sentí muy a gusto y tranquilo y pensaría a regresarme a vivir en ese lugar. Así que no dejar de pasar de visitar este emblemático lugar lo cual te dejará con un hermoso sabor de boca,5.0,Palenque,Chiapas,Attractive,0.9680490838363768,0.963795
81799,El mejor restaurante cerca de las pirámides de Teotihuacan,En el interior de una cueva natural se encuentra este pintoresco restaurante. En el se puede degustar comida tradicional mexicana mientras se disfruta de un espectáculo en directo. La atención es buena y el personal amable y atento. Si vas en hora punta es muy...Más,4.0,Teotihuacan,Estado_de_Mexico,Restaurant,0.963434869190678,0.249282
52561,Estupendo,"Espectacular lugar para almorzar. La comida muy sabrosa y con multitud de salsas e ingredientes de buena calidad. 
El servicio es bueno y te atienden con amabilidad.",4.0,San_Cristobal_de_las_Casas,Chiapas,Restaurant,0.9769843923859298,0.933772
204277,Sí fuimos,"No era realmente de humor, pero era interesante. No historia ese día y sensación nos encanta la historia.",5.0,Tulum,QuintanaRoo,Attractive,0.7040813229978085,0.691162
68876,ventajas,Me gusto que la playa fuera amplia que casi no tuviera embarcaciones alrededor,5.0,Isla_Mujeres,QuintanaRoo,Attractive,0.9478720393963158,0.804775
115462,reamlemnte un Paraiso!!!!!,"una de las mejores playa que conoci en Mexico, vale la pena ir dia completa, no con una excursion de una par de horas, conocela ,no te vas a arrepentir.",5.0,Tulum,QuintanaRoo,Attractive,0.9521791860461236,0.874711
57486,Hermoso,"Fuimos allí en un día muy caluroso, llegamos alrededor de las 9 de la mañana y había un gran número de personas alrededor incluso entonces y estaba muy caliente caminando. Las ruinas son muy interesantes, con unas vistas fantásticas. Caminamos hacia la playa de Tulum desde aquí que es un hermoso largo tramo de arena blanca perfecta, pero puede llegar a estar muy concurrida, también hicimos un viaje en barco para bucear. Vale la pena una visita",5.0,Tulum,QuintanaRoo,Attractive,0.9679959369823335,0.78482
78646,Exelente lugar,"Me parece un lugar muy bonito , aún que las personas están ya más limitadas  para poder entrar , se me hace un lugar muy especial.Los guías muy letrados algunos.Les recomiendo mucho el paseo por estos lugares tan llenos de historia.",4.0,Tulum,QuintanaRoo,Attractive,0.9783586882986128,0.941067
115682,Delicioso! De lo mejor!,"Excelente atención y servicio, la presentación y calidad de los alimentos de maravilla! Definitivamente un lugar al que puedes ir a cerrar el día, cenar delicioso, tomar una compota de vino, pasar un rato muy agradable en familia o con amigos! Felicidades y gracias Angelo...Más",5.0,Bacalar,QuintanaRoo,Restaurant,0.979894392658025,1.0
79294,Excelente ambiente,"Lugar acogedor para venir en familia o reuniones de trabajo,  tienen un gran servicio y  los fines de semana el buffet es bueno y económico
El lugar es bastante pintores.",5.0,Tlaquepaque,Jalisco,Restaurant,0.9630928691476583,0.908927
199855,Descanso,"Después de hacer recorridos en la selva y en la zona arqueológica, llegar a un lugar que ofrece diferentes servicios tales como masajes, restauran (muy buen sazón) estacionamiento, internet y albercas en varias zonas del hotel es muy agradable. El hotel está cercano a la zona arqueológica por lo que lo hace de fácil acceso, el servicio al llegar es muy confortable y amable, las habitaciones que nos asignaron limpias, amplias y cómodas, tiene una vista a la zona muy agradable ",5.0,Palenque,Chiapas,Hotel,0.9597315760329366,1.0
193014,Me encantó la playa!,"Era un poco estrecho, pero una gran playa familiar con un montón de restaurantes cerca. La playa estaba limpia, a los niños les encantó el boogie board en las olas.",4.0,Sayulita,Nayarit,Attractive,0.9652132217306644,0.877085
9312,Bonito que ver!,"Alquilamos un carrito de golf para recorrer la isla y este fue uno de nuestros mejores paradas. La costa escénica era precioso. Hay algunas muy interesantes esculturas de hierro dispersadas por los caminos. Hay una tarifa de $3,00 para salir hasta el final y ver las piezas de cerca. También hay unas cuantas tiendas y un restaurante. Vale la pena el tiempo para visitar.",4.0,Isla_Mujeres,QuintanaRoo,Attractive,0.968913692049682,-0.497879
124271,No cumplió con mis expectativas pero no fue wow!!,"Me lo recomendaron las instalaciones adecuadas ,pero no como para un 5 estrellas ,es retirado del centro histórico sería bueno implementaran transportación,sus blancos están deteriorados.Lo más destacable es su personal fue demasiado Cortés",3.0,San_Cristobal_de_las_Casas,Chiapas,Hotel,-0.8829189222306013,-0.764196
195322,Gran hostal en Valladolid,"Grata sorpresa la de este hostel, muy bien ubicado ya que está cerca del ADO y silencioso donde poder descansar bien, camas limpias y cómodas, bonito jardín donde relajarse, buen desayuno y maravilloso trato de los trabajadores del hostal. Hacen cenas por las noches a buen precio y muy ricas, acondicionandolas al gusto ya que soy vegano me la hicieron especial. Si vuelvo a Valladolid este será mi hostal.  Esta cerca del cenote zaci y a unos 20minutos en bicicleta de los otros dos más conocidos. ",5.0,Valladolid,Yucatan,Hotel,0.9735103133134544,0.905133
95668,El mejor pescado tacos en la calle!,Tacos de George ha sido nuestro sitio favorito de taco de pescado durante años y años. Acabamos de regresar de Todos Santos donde vivimos por 4 años y los tacos de George todavía es el mejor!,5.0,TodosSantos,Baja_CaliforniaSur,Restaurant,0.9620354371145368,-0.027535
192808,unos anfitriones geniales y bonito lugar de Tulum Pueblo,"  El servicio es excelente desde los anfitriones. Nos sentimos bienvenidos desde el primer al último minuto. Charles y Stefan eran tan bonito, ¡incluso pudimos dejar una bolsa en su lugar por una semana.     Las habitaciones estaban limpias y hermosas. muy bien patio y la piscina para colgar alrededor.     Lo único que no nos gustó fueron los perros en el neibourhood, que ladrar un par de veces durante la noche. Pero eso no es su culpa y quizás era porque la luna llena. que usamos tapones para los oídos y eso ayudó.    ",4.0,Tulum,QuintanaRoo,Hotel,0.9306474132463336,0.828806
189782,La mejor comida yucateca!!!,"La palapa es muy bonita y agradable, hay lista de espera, pero no tardas más de 20 min para que te den tu mesa, mientras hay bebidas frías en cortesía.
La comida es simplemente deliciosa, buenas porciones, precios aceptables, tortillas hechas a mano, el queso...Más",5.0,Izamal,Yucatan,Restaurant,0.9647749150171876,0.728067
157241,Agradable lugar,"El lugar es muy bonito asi como la ubicación cerca del zócalo. La vista al jardin desde el balcon de la habitación, la alberca y la iglesia de Santa Prisca son maravillosas, el desayuno en el restaurante muy rico, solo dos cosas no me agradaron; el agua de la alberca no esta climatizada, solo se calienta con los rayos del sol y por lo tanto si te quieres meter por la mañana o la tarde, el agua es muy fría, en la habitación el mobiliario es algo viejo, como la cama, los muebles del baño y lavamanos, sin embargo mi estancia fue muy agradable.",3.0,Taxco,Guerrero,Hotel,-0.7143727466464043,0.527948
162669,Vistas,Uno de mis favoritos de Ajijic ... la vista no puede ser mejor. Genial para el almuerzo y increíblemente bonitos por la noche. También buena comida y servicio. Simplemente hermoso.,4.0,Ajijic,Jalisco,Restaurant,0.9803989913780242,1.0
89392,Muy buen lugar,Para el desayuno las enmoladas son lo mejor y en cuestión del pan dulce les recomiendo el pan de queso y el chocolatin.,4.0,Tequisquiapan,Queretaro,Restaurant,0.8620064528658986,0.274645
156804,Muy buena y gran pizza italiana,"Yo estaba allí por cenar tarde por la noche. allí tuve pizza italiana original, que era grande y delicioso. El personal fue muy amable. estoy seguro de que allí de nuevo.",5.0,Bacalar,QuintanaRoo,Restaurant,0.9653128779027612,0.720679
141085,Excelente!,"Dude mucho sobre hospedarme en este hotel porque lei muchos comentarios sobre que olia a humedad. En efecto las habitaciones huelen a humedad pero es un olor muy soportable, y como no va a oler a humedad si esta en medio del bosque y tiene una cascada adentro. Dentro de las cosas malas que encontre fue que el servicio en la alberca es muy malo de hecho nunca hay nadie que te atienda. De ahi en adelante todo esta super bien, la gente de recepcion nos atendio super, tambien Yadira Mercado y Carlos Vilchis estuvieron muy atentos y al pendiente de nosotros, el hotel es ESPECTACULAR. Vale la pena todo, el paisaje super romantico, el clima frio afuera y la alberca caliente y la cascada de fondo no tiene igual. Usamos dos agencias para realizar varias actividades, definitivamente la",4.0,Valle_de_Bravo,Estado_de_Mexico,Hotel,-0.4631556123495102,-0.182614
173771,Excelente cocina y concepto,"Lo que probamos todo estuvo delicioso, los precios no son tan económicos pero lo valen, la vista es hermosa y el concepto es súper ""chill"", nos encantó todo. 
PD. La hamburguesa de camaron está espectacular.",5.0,Bacalar,QuintanaRoo,Restaurant,0.9775597581174224,0.475217
104167,¡Gran día en el agua con Blue Nation!,"Tuve un gran día con Blue Nation. Todo estuvo bien organizado y el equipo fue útil desde el primer contacto por correo electrónico/teléfono hasta visitar la tienda y hablar con Mónica hasta el día en el agua con Nico y Víctor. El día se sintió relajado pero bien dirigido y profesional. Salí con otro buzo y también había un grupo de buceadores a bordo. Estuvo bien organizado y fue maravilloso estar con un equipo de personal obviamente apasionado y conocedor del océano y su trabajo. Excelente tripulación, buenas inmersiones, además de una parada en una hermosa playa para almorzar y una increíble manada de delfines para acompañarnos de regreso al puerto deportivo. También utilizan todos los materiales reutilizables a bordo y proporcionan protector solar seguro para arrecifes para usar en el parque marino, lo que siempre es una ventaja. ¡Definitivamente lo recomendaría! ¡Gracias por el viaje y espero volver a verte pronto!",5.0,Loreto,Baja_CaliforniaSur,Attractive,0.973834699485451,0.563948
32505,"Excelente, muy recomendable ","Tiene una carta muy buena, varias de las porciones son muy bastas. El servicio es excelente. Jorge es un mesero que nos atendió con  sumo esmero.
Recomiendo el nopal en penca, el mole de olla con cecina, el plato de botanas de la casa .",5.0,Tequisquiapan,Queretaro,Restaurant,0.9728867907542736,0.964111
171849,Lugar magico,"para los que buscamos sitios autenticos en mexico, este es uno de ellos, se respira lo mistico de epocas legendarias del mexico",5.0,San_Cristobal_de_las_Casas,Chiapas,Attractive,0.7762018479406834,0.680912
117457,Vale la pena salir del centro turístico,"Es necesario coger un taxi. 27 minutos a pie de Google dijo pero que no puede ser justo y es un paseo a lo largo de un camino muy concurrido que no es pintoresco. Íbamos a pie, pero entonces nos no haberlo hecho. Una vez allí, la caminata por la colina y luego hacer la caminata de orquídeas. Tenga en cuenta que en realidad se trata de dos entidades diferentes y dos comisiones diferentes nominal. Pasamos unas 2 horas aquí y nos alegramos de haberlo hecho. Si quieres hacer la caminata llegar en 2:30-3, porque no te vas después. Fuimos dos veces durante nuestra estancia, una vez en la lluvia, que era una experiencia divertida.",5.0,San_Cristobal_de_las_Casas,Chiapas,Attractive,-0.2144696116447448,-0.235902
173608,Gran ubicación.,"Pasamos 10 días aquí. Ubicación perfecta, cerca de Playa Norte y gret centrales y los restaurantes del centro comercial. Habitación es luminosa y está limpia, en la 2ª planta, con vistas a la piscina y al patio. Las camas son duras como piedras, casco, colchones baratos en una losa de hormigón. Precio muy razonable.",3.0,Isla_Mujeres,QuintanaRoo,Hotel,0.927076515275985,0.823173
272,Estupendo,"Increible el comer ahi, que gastronomia y que servicio... Las tortillas caseras y la gente muy muy amable! Enhorabuena",5.0,Valladolid,Yucatan,Restaurant,0.9779894347302616,0.922786
72979,Alberca Natural! Hermosa!,La playa esta hermosa!! Super limpia la zona! El nivel del agua esta muy plano y la corriente muy tranquila (aún y cuando nos toco lloviendo)... simplemente hermosa!!,5.0,Isla_Mujeres,QuintanaRoo,Attractive,0.9778924891725184,0.768927
126034,Turismo masivo,"Otro lugar destrozado por cientos de personas a la vez. Yo entre ellas, lo reconozco. Estuve hace 15 años y volver ha sido una decepción. El sargazo deja el mar sucio y con mal olor. La mayoría de visitantes prefieren sacar selfies que conocer el lugar y no se puede pasear tranquilo. Mención especial para los tontolabas que acosan a las iguanas y les tocan las narices solo para hacerse su super foto ideal para instagram. A 40km están las ruinas de Coba con mucha más historia y alejado de turistas de pulserita y selfie. ",1.0,Tulum,QuintanaRoo,Attractive,-0.9800615857820958,-0.388659
137214,"Muchas fallas, pocos aciertos!","Llegando te reciben con que no hay más que cerveza artesanal, después la carta muy reducida, los ingredientes diferentes a los especificados por la mesera, como la burrata que no es de búfala y el espárrago blanco que no es fresco, la pizza nos llego...Más",2.0,Valle_de_Bravo,Estado_de_Mexico,Restaurant,-0.9069205732084812,-0.990246
57400,Jaw caen,"Este lugar es de visita obligada. Precioso. No estaba lleno y tuvimos suerte con el clima, pero tienes que ir aquí si en Cancún",5.0,Tulum,QuintanaRoo,Attractive,0.9435797666665168,0.772394
111172,Tan triste cómo eso ha cambiado en 2 años,"Utilizamos para pasar nuestras vacaciones en Cancún y sacar el ferry para hacer excursiones a la Isla, pero decidió hace un par de años estancia en la isla, y nos encanta, Acabo de volver de allí­, y Â¡, debido a la erosión del la playa no es el hermoso lugar era. El hecho de que la playa es mucho más pequeña de lo no marcó una gran diferencia descansar fuera Chi Chi'n Charlies, nueva acolchado cubre en sus tumbonas y aún así­ 2-1 bebidas y un gran servicio, tumbonas USD $20 por todo el dí­a para sol. así­ que, Â¿qué ha mimado esta joya de un área? Han construido otro bar en la playa, con un área de restaurante al lado, así­ que la erosión tomó la mayorí­a de la arena y abarcan una carga, realmente no es necesario Chi Chi y Charlies bar era suficiente. La única verdadera queja era el chico que trabaja en el bar obviamente pensaba que tení­a una buena voz cantando, realmente no es el caso, por lo que se establecen allí­ enfriándose tienes que escuchar este horrible karaoke desafinadas y clientes persiguiendo!! Así­ que, por favor ir a la playa, hermosas arenas y agua, prueba y distribución tan lejos del hombre de canto de karaoke posible y su dí­a será bueno. Ah, y por favor, parejas suspender selfies en el agua de vosotros mismos en chanclas y con sus chicos mientras tomando fotos, me puso justo en mis nachos!!",3.0,Isla_Mujeres,QuintanaRoo,Attractive,0.2125808745622635,0.184731
153872,Una de las más importantes ruinas maya,"Se debería tratar de ir a esas ruinas, uno de los más importantes de México y por supuesto en la zona de Chiapas.",5.0,Palenque,Chiapas,Attractive,-0.7168148383498192,-0.681817
28057,Desde Noviembre me cobraron,"Desde Noviembre me cobraron doble, quedaron de reembolsarme y es el día que no lo hacen, que más se puede decir de un lugar donde te hacen eso!
La comida regular no regresaría aún aunque no me hayan cargado doble,",1.0,Tequisquiapan,Queretaro,Restaurant,-0.9469631309621036,-0.735961
162740,El peor lugar que hay en Tepoztlán,"Cuando uno llega al Jardín parece realmente que la experiencia será agradable. Pero como dicen el diablo está en los detalles. Las albercas están sucias, heladas y todo parece improvisado y acartonado. Las toallas están viejas, manchadas y luídas. Da la impresión que el personal fue contratado sobre la carretera, porque no tienen idea sobre atención a cliente ni sobre como funciona un hotel de verdad. La comida es fea en general, simple y sin gusto. Los cuartos no tienen ventanas, huelen mal, y las sábanas tal vez las laven cada mes, si es que las han lavado alguna vez. Tienen pelos y manchas corporales. Los baños son horribles, no tienen ninguna privacidad, ya que están junto al pasillo y los separa un muro sin techo del resto de la habitación o más prescisamente la masmorra.",1.0,Tepoztlan,Morelos,Hotel,-0.9370442810468376,-0.783857
127512,Es una experiencia maravillosa el ambiente es inigualable.,"Increíble experiencia. 
La comida, los show, el staff en especial la de los chicos Erick y Delmar fue increíble , nos sorprendieron con los platillos, si atención a todo en todo momento fue increíble, realmente es un gran servicio el que ofrecen  son un staff...Más",5.0,Tulum,QuintanaRoo,Restaurant,0.976354326820001,1.0
174789,auténtico restaurante local!,"Un gran servicio; toque local; auténtica comida. Las tortillas eran lo mejor que tuvimos en la isla. Sáltate los melocotones y crema - básicamente era melocotón enlatado fríos con algún rociados de crema. Los tacos de pescado son altamente recomendado y nos dieron una orden...de frijoles que realmente se animaba nuestra comida. Si lo que quieres es auténtico, no te pierdas Poc Chuc!Más",4.0,Isla_Mujeres,QuintanaRoo,Restaurant,0.964540254790336,0.914363
159552,Actitud terrible,"Cuando pensamos en comer pescado, le pediremos al camarero que mostrar a nosotros, para garantizar su frescura. El personal no es servicial y se negó a hacerlo, conduce a creer que la comida no está recién hecho.

Además, el menú es increíblemente reducido.

El restaurante...no estaba muy lleno y había varios camareros paseando, pero nos costó mucho conseguir su atención.Más",1.0,Sayulita,Nayarit,Restaurant,-0.9097395790740848,-0.835737
30851,Experiencia maravillosamente hecho a mano,"Comer en Mina es una experiencia sensorial completa. Empezando con el diseño como con expectativas, te acercas a la presentación de la cocina abierta y la vista al mar mientras cena en este establecimiento es el punto. El menú es interesante y tiene cochinillo asado,...comida de mar y carne. La carta de vinos es interesante, con una gran variedad sólida para elegir.
Me encantaMás",5.0,Tulum,QuintanaRoo,Restaurant,0.9716600757092236,0.596931
148332,no te lo puedes perder,La caminata el atardecer hacia Punta Cometa es un must en Mazunte.   Caminas unos 20 minutos y esperas al atardecer disfrutando cada momento. Indispensable llevar linterna y repelente para el regreso.,5.0,Mazunte,Oaxaca,Attractive,0.954190174350515,0.955077
7092,Guau.,Maravillosa experiencia Cenote comida tradicional adicional del Yucatán. Tortillas hechas a mano son para morirse y la salsa caliente es muy bueno. Ñam ñam!,5.0,Valladolid,Yucatan,Restaurant,0.9773302283138036,1.0
52453,Excelente!! Ha llegado a la excelencia,"Acabo de comerme el mejor pescao que he probado por aquí, el pámpano a la sal. Pídanlo!! Se van a morir!! De verdad, me hizo entrar aquí a dejar mi comentario.",5.0,Metepec,Estado_de_Mexico,Restaurant,0.9123040875419974,0.800042
166149,Espetacular,"El hotel cuenta con todos los servicio, albercas, spa, gym, restaurantes y una playa maravilloso, el personal es encantador,  como ilse, Tulio, David, Fidel, Cris Díaz, Javier, Gregorio, María, muchas gracias a todos hicieron de nuestra estancia unas vacaciones maravillosas",5.0,Loreto,Baja_CaliforniaSur,Hotel,0.9768481473438442,0.916599
